Mã,Tên,Cấp,Mã QH,Quận Huyện,Mã TP,Tỉnh / Thành Phố
14164.0,Xã Giao Thanh,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14167.0,Xã Hoành Sơn,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14170.0,Xã Bình Hòa,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14173.0,Xã Giao Tiến,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14176.0,Xã Giao Hà,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14179.0,Xã Giao Nhân,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14182.0,Xã Giao An,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14185.0,Xã Giao Lạc,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14188.0,Xã Giao Châu,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14191.0,Xã Giao Tân,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14194.0,Xã Giao Yến,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14197.0,Xã Giao Xuân,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14200.0,Xã Giao Thịnh,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14203.0,Xã Giao Hải,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14206.0,Xã Bạch Long,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14209.0,Xã Giao Long,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14212.0,Xã Giao Phong,Xã,365,Huyện Giao Thủy,36,Tỉnh Nam Định
14215.0,Thị trấn Yên Định,Thị trấn,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14218.0,Thị trấn Cồn,Thị trấn,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14221.0,Thị trấn Thịnh Long,Thị trấn,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14224.0,Xã Hải Nam,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14227.0,Xã Hải Trung,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14230.0,Xã Hải Vân,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14233.0,Xã Hải Minh,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14236.0,Xã Hải Anh,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14239.0,Xã Hải Hưng,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14242.0,Xã Hải Bắc,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14245.0,Xã Hải Phúc,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14248.0,Xã Hải Thanh,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14251.0,Xã Hải Hà,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14254.0,Xã Hải Long,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14257.0,Xã Hải Phương,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14260.0,Xã Hải Đường,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14263.0,Xã Hải Lộc,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14266.0,Xã Hải Quang,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14269.0,Xã Hải Đông,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14272.0,Xã Hải Sơn,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14275.0,Xã Hải Tân,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14281.0,Xã Hải Phong,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14284.0,Xã Hải An,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14287.0,Xã Hải Tây,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14290.0,Xã Hải Lý,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14293.0,Xã Hải Phú,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14296.0,Xã Hải Giang,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14299.0,Xã Hải Cường,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14302.0,Xã Hải Ninh,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14305.0,Xã Hải Chính,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14308.0,Xã Hải Xuân,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14311.0,Xã Hải Châu,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14314.0,Xã Hải Triều,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14317.0,Xã Hải Hòa,Xã,366,Huyện Hải Hậu,36,Tỉnh Nam Định
14320.0,Phường Đông Thành,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14323.0,Phường Tân Thành,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14326.0,Phường Thanh Bình,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14329.0,Phường Vân Giang,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14332.0,Phường Bích Đào,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14335.0,Phường Phúc Thành,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14338.0,Phường Nam Bình,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14341.0,Phường Nam Thành,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14344.0,Phường Ninh Khánh,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14347.0,Xã Ninh Nhất,Xã,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14350.0,Xã Ninh Tiến,Xã,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14353.0,Xã Ninh Phúc,Xã,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14356.0,Phường Ninh Sơn,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14359.0,Phường Ninh Phong,Phường,369,Thành phố Ninh Bình,37,Tỉnh Ninh Bình
14362.0,Phường Bắc Sơn,Phường,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14365.0,Phường Trung Sơn,Phường,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14368.0,Phường Nam Sơn,Phường,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14369.0,Phường Tây Sơn,Phường,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14371.0,Xã Yên Sơn,Xã,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14374.0,Phường Yên Bình,Phường,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14375.0,Phường Tân Bình,Phường,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14377.0,Xã Quang Sơn,Xã,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14380.0,Xã Đông Sơn,Xã,370,Thành phố Tam Điệp,37,Tỉnh Ninh Bình
14383.0,Thị trấn Nho Quan,Thị trấn,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14386.0,Xã Xích Thổ,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14389.0,Xã Gia Lâm,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14392.0,Xã Gia Sơn,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14395.0,Xã Thạch Bình,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14398.0,Xã Gia Thủy,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14401.0,Xã Gia Tường,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14404.0,Xã Cúc Phương,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14407.0,Xã Phú Sơn,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14410.0,Xã Đức Long,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14413.0,Xã Lạc Vân,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14416.0,Xã Đồng Phong,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14419.0,Xã Yên Quang,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14422.0,Xã Lạng Phong,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14425.0,Xã Thượng Hòa,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14428.0,Xã Văn Phong,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14431.0,Xã Văn Phương,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14434.0,Xã Thanh Lạc,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14437.0,Xã Sơn Lai,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14440.0,Xã Sơn Thành,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14443.0,Xã Văn Phú,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14446.0,Xã Phú Lộc,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14449.0,Xã Kỳ Phú,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14452.0,Xã Quỳnh Lưu,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14455.0,Xã Sơn Hà,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14458.0,Xã Phú Long,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14461.0,Xã Quảng Lạc,Xã,372,Huyện Nho Quan,37,Tỉnh Ninh Bình
14464.0,Thị trấn Me,Thị trấn,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14467.0,Xã Gia Hòa,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14470.0,Xã Gia Hưng,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14473.0,Xã Liên Sơn,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14476.0,Xã Gia Thanh,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14479.0,Xã Gia Vân,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14482.0,Xã Gia Phú,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14485.0,Xã Gia Xuân,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14488.0,Xã Gia Lập,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14491.0,Xã Gia Vượng,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14494.0,Xã Gia Trấn,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14497.0,Xã Gia Thịnh,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14500.0,Xã Gia Phương,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14503.0,Xã Gia Tân,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14506.0,Xã Gia Thắng,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14509.0,Xã Gia Trung,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14512.0,Xã Gia Minh,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14515.0,Xã Gia Lạc,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14518.0,Xã Gia Tiến,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14521.0,Xã Gia Sinh,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14524.0,Xã Gia Phong,Xã,373,Huyện Gia Viễn,37,Tỉnh Ninh Bình
14527.0,Thị trấn Thiên Tôn,Thị trấn,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14530.0,Xã Ninh Giang,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14533.0,Xã Trường Yên,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14536.0,Xã Ninh Khang,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14539.0,Xã Ninh Mỹ,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14542.0,Xã Ninh Hòa,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14545.0,Xã Ninh Xuân,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14548.0,Xã Ninh Hải,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14551.0,Xã Ninh Thắng,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14554.0,Xã Ninh Vân,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14557.0,Xã Ninh An,Xã,374,Huyện Hoa Lư,37,Tỉnh Ninh Bình
14560.0,Thị trấn Yên Ninh,Thị trấn,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14563.0,Xã Khánh Tiên,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14566.0,Xã Khánh Phú,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14569.0,Xã Khánh Hòa,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14572.0,Xã Khánh Lợi,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14575.0,Xã Khánh An,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14578.0,Xã Khánh Cường,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14581.0,Xã Khánh Cư,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14584.0,Xã Khánh Thiện,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14587.0,Xã Khánh Hải,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14590.0,Xã Khánh Trung,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14593.0,Xã Khánh Mậu,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14596.0,Xã Khánh Vân,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14599.0,Xã Khánh Hội,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14602.0,Xã Khánh Công,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14608.0,Xã Khánh Thành,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14611.0,Xã Khánh Nhạc,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14614.0,Xã Khánh Thủy,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14617.0,Xã Khánh Hồng,Xã,375,Huyện Yên Khánh,37,Tỉnh Ninh Bình
14620.0,Thị trấn Phát Diệm,Thị trấn,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14623.0,Thị trấn Bình Minh,Thị trấn,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14629.0,Xã Hồi Ninh,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14632.0,Xã Xuân Chính,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14635.0,Xã Kim Định,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14638.0,Xã Ân Hòa,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14641.0,Xã Hùng Tiến,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14647.0,Xã Quang Thiện,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14650.0,Xã Như Hòa,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14653.0,Xã Chất Bình,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14656.0,Xã Đồng Hướng,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14659.0,Xã Kim Chính,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14662.0,Xã Thượng Kiệm,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14665.0,Xã Lưu Phương,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14668.0,Xã Tân Thành,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14671.0,Xã Yên Lộc,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14674.0,Xã Lai Thành,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14677.0,Xã Định Hóa,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14680.0,Xã Văn Hải,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14683.0,Xã Kim Tân,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14686.0,Xã Kim Mỹ,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14689.0,Xã Cồn Thoi,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14692.0,Xã Kim Hải,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14695.0,Xã Kim Trung,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14698.0,Xã Kim Đông,Xã,376,Huyện Kim Sơn,37,Tỉnh Ninh Bình
14701.0,Thị trấn Yên Thịnh,Thị trấn,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14704.0,Xã Khánh Thượng,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14707.0,Xã Khánh Dương,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14710.0,Xã Mai Sơn,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14713.0,Xã Khánh Thịnh,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14719.0,Xã Yên Phong,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14722.0,Xã Yên Hòa,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14725.0,Xã Yên Thắng,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14728.0,Xã Yên Từ,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14731.0,Xã Yên Hưng,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14734.0,Xã Yên Thành,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14737.0,Xã Yên Nhân,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14740.0,Xã Yên Mỹ,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14743.0,Xã Yên Mạc,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14746.0,Xã Yên Đồng,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14749.0,Xã Yên Thái,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14752.0,Xã Yên Lâm,Xã,377,Huyện Yên Mô,37,Tỉnh Ninh Bình
14755.0,Phường Hàm Rồng,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14758.0,Phường Đông Thọ,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14761.0,Phường Nam Ngạn,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14764.0,Phường Trường Thi,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14767.0,Phường Điện Biên,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14770.0,Phường Phú Sơn,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14773.0,Phường Lam Sơn,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14776.0,Phường Ba Đình,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14779.0,Phường Ngọc Trạo,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14782.0,Phường Đông Vệ,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14785.0,Phường Đông Sơn,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14788.0,Phường Tân Sơn,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14791.0,Phường Đông Cương,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14794.0,Phường Đông Hương,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14797.0,Phường Đông Hải,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14800.0,Phường Quảng Hưng,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14803.0,Phường Quảng Thắng,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14806.0,Phường Quảng Thành,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
15850.0,Xã Thiệu Vân,Xã,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
15856.0,Phường Thiệu Khánh,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
15859.0,Phường Thiệu Dương,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
15913.0,Phường Tào Xuyên,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
15922.0,Phường Long Anh,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
15925.0,Xã Hoằng Quang,Xã,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
15970.0,Xã Hoằng Đại,Xã,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16396.0,Phường Đông Lĩnh,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16429.0,Xã Đông Vinh,Xã,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16432.0,Phường Đông Tân,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16435.0,Phường An Hưng,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16441.0,Phường Quảng Thịnh,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16459.0,Phường Quảng Đông,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16507.0,Phường Quảng Cát,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16522.0,Phường Quảng Phú,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
16525.0,Phường Quảng Tâm,Phường,380,Thành phố Thanh Hóa,38,Tỉnh Thanh Hóa
14809.0,Phường Bắc Sơn,Phường,381,Thị xã Bỉm Sơn,38,Tỉnh Thanh Hóa
14812.0,Phường Ba Đình,Phường,381,Thị xã Bỉm Sơn,38,Tỉnh Thanh Hóa
14815.0,Phường Lam Sơn,Phường,381,Thị xã Bỉm Sơn,38,Tỉnh Thanh Hóa
14818.0,Phường Ngọc Trạo,Phường,381,Thị xã Bỉm Sơn,38,Tỉnh Thanh Hóa
14821.0,Phường Đông Sơn,Phường,381,Thị xã Bỉm Sơn,38,Tỉnh Thanh Hóa
14823.0,Phường Phú Sơn,Phường,381,Thị xã Bỉm Sơn,38,Tỉnh Thanh Hóa
14824.0,Xã Quang Trung,Xã,381,Thị xã Bỉm Sơn,38,Tỉnh Thanh Hóa
14830.0,Phường Trung Sơn,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
14833.0,Phường Bắc Sơn,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
14836.0,Phường Trường Sơn,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
14839.0,Phường Quảng Cư,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
14842.0,Phường Quảng Tiến,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
16513.0,Xã Quảng Minh,Xã,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
16516.0,Xã Quảng Hùng,Xã,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
16528.0,Phường Quảng Thọ,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
16531.0,Phường Quảng Châu,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
16534.0,Phường Quảng Vinh,Phường,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
16537.0,Xã Quảng Đại,Xã,382,Thành phố Sầm Sơn,38,Tỉnh Thanh Hóa
14845.0,Thị trấn Mường Lát,Thị trấn,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14848.0,Xã Tam Chung,Xã,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14854.0,Xã Mường Lý,Xã,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14857.0,Xã Trung Lý,Xã,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14860.0,Xã Quang Chiểu,Xã,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14863.0,Xã Pù Nhi,Xã,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14864.0,Xã Nhi Sơn,Xã,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14866.0,Xã Mường Chanh,Xã,384,Huyện Mường Lát,38,Tỉnh Thanh Hóa
14869.0,Thị trấn Hồi Xuân,Thị trấn,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14872.0,Xã Thành Sơn,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14875.0,Xã Trung Sơn,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14878.0,Xã Phú Thanh,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14881.0,Xã Trung Thành,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14884.0,Xã Phú Lệ,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14887.0,Xã Phú Sơn,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14890.0,Xã Phú Xuân,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14896.0,Xã Hiền Chung,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14899.0,Xã Hiền Kiệt,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14902.0,Xã Nam Tiến,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14908.0,Xã Thiên Phủ,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14911.0,Xã Phú Nghiêm,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14914.0,Xã Nam Xuân,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14917.0,Xã Nam Động,Xã,385,Huyện Quan Hóa,38,Tỉnh Thanh Hóa
14923.0,Thị trấn Cành Nàng,Thị trấn,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
14926.0,Xã Điền Thượng,Xã,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
14929.0,Xã Điền Hạ,Xã,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
14932.0,Xã Điền Quang,Xã,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
14935.0,Xã Điền Trung,Xã,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
14938.0,Xã Thành Sơn,Xã,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
14941.0,Xã Lương Ngoại,Xã,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
14944.0,Xã Ái Thượng,Xã,386,Huyện Bá Thước,38,Tỉnh Thanh Hóa
